"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"1959","-1.53625214528962","7.29516462613008","21.7291676474064","3.13980917480826e-06","1.0964337421658e-05","25055","Lipa","ENSRNOG00000019077"
"1960","-0.833944456736407","5.91930326658287","21.7081203437431","3.17444685196073e-06","1.10796935085611e-05","297604","Ltbr","ENSRNOG00000019264"
"1961","-0.885855834290736","4.66993615022904","21.7048306817995","3.17989520781815e-06","1.10959070660685e-05","56718","Mtor","ENSRNOG00000009615"
"1962","-0.8541978918005","4.30610954193255","21.6829651230375","3.21634828129007e-06","1.12202727974921e-05","311146","Itprid2","ENSRNOG00000005865"
"1963","-2.01162591854546","-0.124195075492839","21.6547490872653","3.26400887876892e-06","1.13807909883495e-05","NULL"," ","ENSRNOG00000000787"
"1964","-1.32433083195428","1.08528638352337","21.6501196663909","3.27189597405349e-06","1.14054133626315e-05","300839","Lysmd2","ENSRNOG00000010642"
"1965","-1.58992824634598","1.57584859560955","21.6050640790332","3.34966252301746e-06","1.16676674421616e-05","64476","Mfn2","ENSRNOG00000046424"
"1966","-0.969593709039214","3.51419482588324","21.5669235675365","3.41694140806461e-06","1.18870333274514e-05","498353","Scfd2","ENSRNOG00000026828"
"1967","-0.818426950736053","4.13943083646989","21.5654595189626","3.41955080316054e-06","1.1893116787836e-05","293570","Abraxas2","ENSRNOG00000017222"
"1968","-1.82014893232424","9.60370431220935","21.5540827928075","3.43989596357613e-06","1.19608662367124e-05","29531","Hpd","ENSRNOG00000001338"
"1969","-1.77521976296363","0.275364693853916","21.5470456404599","3.45254135806402e-06","1.19987969028493e-05","691849","Ccpg1os","ENSRNOG00000052869"
"1970","-0.744061445174626","5.58435301051735","21.5356793510894","3.47306457330471e-06","1.20640538647372e-05","116482","Sacm1l","ENSRNOG00000005149"
"1971","-1.17044215624138","7.83386738992193","21.5160379756294","3.5088184239838e-06","1.21821238649769e-05","25697","Ctsl","ENSRNOG00000018566"
"1972","-1.69135902358546","2.89934063575069","21.4944005979858","3.5486333623388e-06","1.23141677048713e-05","683720","Krt79","ENSRNOG00000058340"
"1973","-5.93303589656571","4.5716657715878","21.4550101909388","3.62228317037635e-06","1.25665851991616e-05","24684","Prlr","ENSRNOG00000057557"
