"","X242.Adult","X242.Fetal","X243.Adult","X243.Fetal","X248.Adult","X248.Fetal","X249.Adult","X249.Fetal"
"ENSRNOG00000007989",1.77950586766633,1.35980835694974,1.25636745182114,1.13383420733002,0,1.32702062509576,0.841065269755115,2.46836281942568
"ENSRNOG00000007990",124.146703473663,67.9256650685848,139.456787152146,116.406978619215,124.612906079264,90.6797427148769,119.337816608587,69.226357253893
"ENSRNOG00000007992",9.42091341705706,4.59744730206818,11.4469034499259,10.0533299716595,13.3684343686567,5.75042270874829,9.25171796730626,6.67579944344673
"ENSRNOG00000007993",13.0846019681348,16.2529475044946,15.4951985724607,16.1004457440863,10.0263257764925,16.3665877095144,12.5225273496873,15.6516642413583
"ENSRNOG00000007998",31.5077215392686,19.9438559019296,27.8494785153685,26.5317204515224,12.318057382548,23.665201147541,18.1296291480547,19.8030017103924
"ENSRNOG00000007999",0.732737710215549,1.29505557804738,0.139596383535682,0.755889471553345,1.33684343686567,1.87994588555233,0.841065269755115,2.46836281942568
"ENSRNOG00000008000",2.30288994639173,2.00733614597343,1.25636745182114,1.43618999595136,1.43233225378465,2.65404125019152,0.373806786557829,3.81474253911242
"ENSRNOG00000008003",0.418707262980314,5.37448064889661,1.11677106828545,2.72120209759204,0.668421718432835,2.5434561981002,1.12142035967349,3.81474253911242
"ENSRNOG00000008005",17.1669977821929,16.7709697357135,12.9824636688184,17.9145804758143,20.243629186823,23.5546160954497,18.7837910245309,19.8030017103924
"ENSRNOG00000008010",0.628060894470471,2.71961671389949,0.907376492981931,1.36060104879602,1.24135461994669,2.65404125019152,1.86903393278914,1.51467718464758
"ENSRNOG00000008011",0.104676815745078,1.0360444624379,0.139596383535682,0.604711577242676,2.48270923989339,1.21643557300445,0.560710179836743,0.953685634778104
"ENSRNOG00000008012",567.87172541705,392.27233459055,634.535361361441,545.752198461515,600.242703152686,490.444706024974,523.4229528776,358.193104591659
"ENSRNOG00000008015",1.36079860468602,2.84912227170423,3.14091862955284,2.34325736181537,2.86466450756929,4.64457218783516,2.05593732606806,2.86105690433431
"ENSRNOG00000008016",14.2360469413307,8.2883556995032,11.0281142993189,10.5824526017468,16.4240765100639,11.279675313314,14.8588197656737,9.87345127770273
"ENSRNOG00000008017",10.3630047587628,11.1374779712074,10.1207378063369,12.8501210164069,7.06617245200425,11.0585052091313,9.99933154042192,10.8832360674678
"ENSRNOG00000008020",1.88418268341141,6.73428900584635,1.11677106828545,2.64561315043671,1.43233225378465,2.21170104182626,1.49522714623132,4.263535779008
"ENSRNOG00000008022",20.6213327017805,14.9578919264472,21.916632215102,20.106659943319,19.0977633837953,20.9005748452582,17.382015574939,13.5759955068412
"ENSRNOG00000008024",27.3206489094655,19.8791031230272,29.7340296931002,25.1711194027264,21.5804726236887,30.7426444813851,27.6617022052793,25.1324214341524
"ENSRNOG00000008025",0.418707262980314,0.971291683535532,0.418789150607045,1.43618999595136,0,1.32702062509576,1.3083237529524,3.30985014422989
"ENSRNOG00000008027",0.837414525960627,1.61881947255922,2.79192767071364,3.25032472767938,0.572932901513858,2.98579640646546,1.86903393278914,5.38551887874694
"ENSRNOG00000008030",2.4075667621368,5.24497509109187,1.74495479419602,1.20942315448535,0.668421718432835,2.10111598973495,3.83151956221774,3.42204845420379
"ENSRNOG00000008031",37.4743000367381,33.7361978081341,38.5286018558482,35.5268051630072,21.5804726236887,22.8911057829018,37.3806786557829,34.8936744018812
"ENSRNOG00000008034",1.98885949915649,3.23763894511844,0.907376492981931,2.4188463089707,0,4.53398713574384,3.270809382381,3.42204845420379
"ENSRNOG00000008035",3.55901173533267,5.11546953328713,5.93284630026648,6.72741629682477,6.11128428281449,3.3175515627394,3.55116447229937,2.80495774934737
"ENSRNOG00000008036",49.9308411104024,25.1240782141191,56.1875443731119,46.3360246062201,51.2774946854903,38.7047682319596,33.736062486844,30.0130479180168
"ENSRNOG00000008037",7.01334665492026,6.41052511133451,9.98114142280125,8.01242839846546,6.97068363508528,10.0632397403095,11.6814620799321,5.49771718872084
"ENSRNOG00000008038",1.25612178894094,5.56873898560371,1.5355602188925,1.13383420733002,1.43233225378465,2.65404125019152,1.49522714623132,3.59034591916463
"ENSRNOG00000008039",14.7594310200561,12.3030279914501,19.5434936949954,11.1871641789895,25.1135588496908,17.3618531783362,11.9618171698505,10.1539470526375
"ENSRNOG00000008040",1.57015223617618,4.53269452316581,1.60535841066034,1.73854578457269,1.43233225378465,3.3175515627394,2.33629241598643,2.35616450945179
"ENSRNOG00000008045",1.15144497319586,2.0720889248758,0.977174684749772,1.58736789026202,0,1.32702062509576,1.3083237529524,1.85127211456926
"ENSRNOG00000008046",3.97771899831298,6.0220084379203,4.39728608137398,0.982656313019349,2.29173160605543,7.40919849011799,5.04639161853069,3.53424676417768
"ENSRNOG00000008047",201.293516677786,183.056105956997,180.009536569262,169.772775310881,205.587422826556,150.506255896277,187.277200065472,139.29420183259
"ENSRNOG00000008048",4.39642626129329,4.66220008097055,5.09526799905238,2.57002420328137,6.01579546589551,3.20696651064808,4.29877804541503,4.09523831404715
"ENSRNOG00000008049",25.8551734890344,22.4044615002196,32.8051501308852,28.7993888661825,23.7767154128251,19.3523841159798,33.2688040036468,24.0665374894004
"ENSRNOG00000008050",118.389478607684,124.584346608158,162.699585010837,183.07643001022,79.9241397611832,99.5265468821819,85.227947335185,128.130469990188
"ENSRNOG00000008051",10.3630047587628,10.1014335087695,12.3542799429078,13.9839552237369,11.4586580302772,7.29861343802667,9.15826627066681,8.52707155801599
"ENSRNOG00000008052",34.2293187486407,36.7795784165455,38.9473910064552,37.0385841061139,35.9037951615351,29.4156238562893,44.2026525104633,26.7592969287739
"ENSRNOG00000008053",5.44319441874408,15.799678052178,6.35163545087352,11.8674647033875,16.4240765100639,16.256002657423,7.66303912443549,14.922375226528
"ENSRNOG00000008054",5.75722486597931,16.7062169568111,5.09526799905238,7.02977208544611,9.16692642422174,9.51031447985294,7.47613573115658,8.13437747310736
"ENSRNOG00000008055",1.88418268341141,0.323763894511844,0.977174684749772,0.982656313019349,2.10075397221748,1.10585052091313,1.21487205631294,1.90737126955621
"ENSRNOG00000008056",7.11802347066533,8.74162515181978,6.97981917678409,4.53533682932007,4.39248557827291,4.42340208365253,13.5504960127213,7.40508845827704
"ENSRNOG00000008057",3.76836536682282,3.9499195130445,4.6066806566775,4.68651472363074,3.72406385984008,6.85627322966142,3.08390598910209,4.48793239895578
"ENSRNOG00000008058",1.67482905192125,7.18755845816293,1.25636745182114,2.87237999190271,1.81428752146055,3.75989177110465,2.33629241598643,5.04892394882526
"ENSRNOG00000008059",2.51224357788188,5.30972786999424,1.67515660242818,5.74475998380542,5.53835138130063,5.52925260456566,3.36426107902046,7.01239437336841
"ENSRNOG00000008061",26.3785575677598,28.8797393904565,32.5259573638139,28.7993888661825,30.7473990479104,43.5705105239774,25.6057648792113,31.1911301727427
"ENSRNOG00000008062",4.91981034001869,5.56873898560371,4.74627704021318,4.3841589350094,11.2676803964392,5.19749744829172,7.38268403451712,5.72211380866863
"ENSRNOG00000008063",95.4652559595115,63.0692066509072,97.1590829408345,93.7302944726148,98.9264143280596,71.1061884947144,85.6952058183822,65.9165071096631
"ENSRNOG00000008064",27.0066184622302,26.8076504655807,32.2467645967425,25.5490641385031,28.360178624936,19.6841392722538,24.2039894296194,17.8395312858492
"ENSRNOG00000008065",200.35142533608,186.293744902115,172.541130050103,165.010671640095,143.042247744627,166.430503397426,262.412364163596,193.429886394994
"ENSRNOG00000008067",11.0957424689783,7.18755845816293,14.1690329288717,16.8563352156396,8.40301588886992,12.0537706779531,12.8963341362451,12.2857149421415
"ENSRNOG00000008074",0.732737710215549,2.39585281938764,0.76778010944625,3.32591367483472,3.15113095832622,4.75515723992647,1.58867884287077,4.1513374690341
"ENSRNOG00000008075",5.44319441874408,3.62615561853265,8.09659024506954,3.77944735776673,6.39775073357142,6.19276291711354,2.80355089918372,4.99282479383831
"ENSRNOG00000008078",1.98885949915649,5.24497509109187,0.418789150607045,3.62826946345606,1.90977633837953,4.86574229201778,2.42974411262589,9.53685634778104
"ENSRNOG00000008079",44.4876466916583,31.9231199988678,47.2533758268283,37.7944735776673,49.4632071640298,30.0791341688372,43.8288457239054,40.6718873655368
"ENSRNOG00000008081",65.5276866564191,54.6513453935992,61.2130141803965,59.9420350941803,45.2616992195948,57.0618868791176,81.2095243796883,65.0189206298719
"ENSRNOG00000008082",6.28060894470471,11.5259946446216,6.56103002617704,13.6815994351155,6.39775073357142,12.6066959384097,4.48568143869395,10.1539470526375
"ENSRNOG00000008086",10.9910656532332,16.511958620104,9.70194865572988,9.75097418303815,16.8060317777398,14.5972268760533,15.6998850354288,12.9028056469979
"ENSRNOG00000008088",4.50110307703837,3.43189728182554,6.28183725910568,4.83769261794141,6.97068363508528,8.95738921939637,4.01842295549666,5.10502310381221
"ENSRNOG00000008090",33.2872274069349,29.851031073992,32.8749483226531,36.3582835817159,26.1639358357995,24.9922217726368,30.1848980145447,26.590999463813
"ENSRNOG00000008095",30.0422461188375,24.1527865305836,101.765763597512,83.147841870868,64.550440237228,80.7270880266587,90.3677906503551,49.5916530084614
"ENSRNOG00000008098",21.5634240434862,12.3030279914501,22.2656231739412,22.9034509880664,11.1721915795202,17.3618531783362,22.0546004069119,13.800392126789
"ENSRNOG00000008099",2.51224357788188,2.65486393499712,1.67515660242818,1.88972367888336,0,3.3175515627394,1.86903393278914,4.09523831404715
"ENSRNOG00000008100",2.09353631490157,4.20893062865397,1.32616564358898,2.87237999190271,0.763910535351811,4.09164692737859,1.77558223614969,4.71232901890357
"ENSRNOG00000008101",1.15144497319586,1.29505557804738,1.39596383535682,1.28501210164069,1.05037698610874,1.76936083346101,1.9624856294286,1.62687549462147
"ENSRNOG00000008102",8.2694684438612,8.74162515181978,10.2603341898726,9.97774102450416,7.73459417043709,4.9763273441091,6.26126367484363,6.56360113347283
"ENSRNOG00000008103",93.0576891973747,58.471759348839,77.6155892458391,69.1638866471311,84.0301588886992,53.7443353163782,100.740928977335,55.5942625920648
"ENSRNOG00000008106",141.837085334581,101.014335087695,152.439250820965,151.782605887912,151.731730084253,95.8772401631686,162.605952152656,105.578609685435
"ENSRNOG00000008108",18.1090891238986,14.2456113585211,21.1488521056558,18.6704699473676,31.9887536678571,17.6936083346101,25.8861199691296,18.7932169206273
"ENSRNOG00000008113",53.6992064772252,42.672081296661,65.0519147276277,54.4996308989962,24.0631818635821,38.8153532840509,80.5553625032121,54.1356845624042
"ENSRNOG00000008115",3.66368855107775,5.89250288011556,5.09526799905238,5.44240419518408,0.954888169189764,3.3175515627394,3.36426107902046,7.79778254318568
"ENSRNOG00000008116",313.29770952502,214.396450945743,260.905640828189,241.73345300276,179.996419892271,152.828541990195,263.814139613188,187.763871741313
"ENSRNOG00000008117",37.1602695895028,31.599356104356,35.3876832262953,31.2938241223085,34.2804852739125,31.9590800543895,25.7926682724902,22.4396619947789
"ENSRNOG00000008118",1.77950586766633,0.388516673414213,0.837578301214091,1.36060104879602,1.6233098876226,2.32228609391758,1.3083237529524,2.91715605932126
"ENSRNOG00000008121",1.04676815745078,1.68357225146159,0.697981917678409,1.73854578457269,0.477444084594882,3.53872166692202,1.02796866303403,2.07566873451705
"ENSRNOG00000008124",32.7638433282096,22.2749559424149,36.3648579110451,27.2120209759204,17.7609199469296,28.5309434395588,22.9891173733065,23.1128518546223
"ENSRNOG00000008125",0,1.10079724134027,0.279192767071364,1.28501210164069,0,1.99053093764364,0.280355089918372,0.729289014830315
"ENSRNOG00000008129",8.68817570684151,14.4398696952282,9.70194865572988,11.8674647033875,19.6706962853091,11.1690902612226,9.43862136058518,10.65883944752
"ENSRNOG00000008133",1.36079860468602,2.78436949280186,2.30334032833875,1.9653126260387,1.24135461994669,3.53872166692202,0.747613573115658,1.79517295958231
"ENSRNOG00000008134",2.9309508408622,5.50398620670135,2.86172586248148,5.29122630087342,2.96015332448827,6.41393302129617,4.48568143869395,6.39530366851199
"ENSRNOG00000008135",2.51224357788188,5.63349176450608,1.8845511777317,3.62826946345606,2.10075397221748,5.08691239620041,2.71009920254426,6.33920451352505
"ENSRNOG00000008136",0.732737710215549,1.0360444624379,0.279192767071364,1.28501210164069,0,1.76936083346101,1.3083237529524,1.40247887467368
"ENSRNOG00000008137",49.407457031677,40.0172173616639,52.7674329764877,47.9233924964821,37.9090603168336,33.2861006794853,53.1740153878511,36.8010456714374
"ENSRNOG00000008138",2.82627402511712,4.46794174426345,1.39596383535682,2.94796893905805,0,2.87521135437414,0.6541618764762,4.93672563885136
"ENSRNOG00000008140",23.3429299111525,13.9866002429117,25.5461381870298,17.9145804758143,15.8511436085501,20.5688196889843,28.0355089918372,18.9054152306012
"ENSRNOG00000008141",0.209353631490157,1.0360444624379,0.0697981917678409,1.51177894310669,2.48270923989339,0.110585052091313,0.373806786557829,1.29028056469979
"ENSRNOG00000008142",44.3829698759133,48.1760675033624,55.5593606472013,52.2319624843362,42.0150794443496,35.7189718254942,56.0710179836743,46.6183977941532
"ENSRNOG00000008144",36.3228550635422,28.102706043628,32.456159172046,33.8638483255899,35.2353734431023,24.5498815642715,35.6050964196332,26.1422062239174
"ENSRNOG00000008145",48.2560120584812,33.3476811347199,59.0492702355934,45.9580798704434,55.8609578976012,35.2766316171289,50.7442712752253,38.9889127159284
"ENSRNOG00000008146",1.67482905192125,1.55406669365685,1.25636745182114,3.02355788621338,1.33684343686567,3.09638145855677,2.33629241598643,3.197651834256
"ENSRNOG00000008151",5.86190168172439,8.02934458389373,5.16506619082023,4.91328156509674,5.82481783205756,6.41393302129617,5.51365010172797,6.11480789357726
"ENSRNOG00000008153",0.732737710215549,1.68357225146159,0.558385534142727,1.28501210164069,0,1.76936083346101,1.58867884287077,1.12198309973895
"ENSRNOG00000008155",1.77950586766633,2.00733614597343,1.81475298596386,1.28501210164069,2.19624278913646,3.20696651064808,1.77558223614969,3.30985014422989
"ENSRNOG00000008156",25.7504966732893,18.260283650468,25.2669454199584,26.3049536100564,33.5165747385607,19.9053093764364,19.4379529010071,19.3542084704968
"ENSRNOG00000008157",3.03562765660727,7.31706401596767,1.60535841066034,3.09914683336872,1.90977633837953,9.95265468821819,1.77558223614969,4.93672563885136
"ENSRNOG00000008159",2.09353631490157,3.9499195130445,1.8845511777317,1.58736789026202,0.763910535351811,1.54819072927839,2.71009920254426,2.63666028438652
"ENSRNOG00000008161",0.732737710215549,1.55406669365685,2.09394575303523,1.9653126260387,2.0052651552985,2.21170104182626,1.3083237529524,1.62687549462147
"ENSRNOG00000008163",69.7147592862222,49.7948869759216,57.3043154413974,59.5640903584036,63.7865297018762,45.7822115658037,91.3957593133891,69.226357253893
"ENSRNOG00000008165",7.43205391790057,12.9505557804738,9.07376492981932,15.1177894310669,9.16692642422174,12.9384510946836,9.25171796730626,12.6223098720631
"ENSRNOG00000008167",51.6056701623237,42.5425757388563,51.3016709493631,41.6495098825893,31.5113095832622,33.3966857315766,48.2210754659599,37.5864338412547
"ENSRNOG00000008168",2.19821313064665,2.26634726158291,1.60535841066034,2.49443525612604,0.190977633837953,5.19749744829172,1.40177544959186,3.25375098924294
"ENSRNOG00000008169",3.66368855107775,12.4325335492548,3.14091862955284,8.7683178700188,4.96541847978677,8.51504901103112,4.5791331353334,10.602740292533
"ENSRNOG00000008170",1.04676815745078,2.33110004048528,0.697981917678409,1.05824526017468,0,1.32702062509576,0.934516966394572,1.51467718464758
"ENSRNOG00000008173",25.0177589630737,22.0159448268054,25.6857345705654,17.6122246871929,25.1135588496908,21.5640851578061,26.3533784523269,16.7175481861103
"ENSRNOG00000008174",46.8952134537951,34.059961702646,47.2533758268283,37.8700625248226,35.9037951615351,36.4930671901334,46.3520415331708,32.0887166525339
"ENSRNOG00000008177",1.15144497319586,1.42456113585211,2.51273490364227,2.04090157319403,4.29699676135394,2.87521135437414,3.270809382381,1.065883944752
"ENSRNOG00000008178",8.16479162811612,11.7850057602311,9.07376492981932,10.0533299716595,10.1218145934115,9.28914437567031,12.6159790463267,11.1076326874156
"ENSRNOG00000008180",28.5767706984064,25.5773476664357,29.9434242684037,26.9096651872991,28.7421338926119,24.6604666163629,30.465253104463,20.251794950288
"ENSRNOG00000008182",0.837414525960627,2.39585281938764,1.5355602188925,2.57002420328137,2.10075397221748,1.6587757813697,2.05593732606806,2.91715605932126
"ENSRNOG00000008184",2.82627402511712,4.79170563877529,3.48990958839204,4.3841589350094,2.96015332448827,5.19749744829172,0.747613573115658,4.99282479383831
"ENSRNOG00000008187",11.8284801791939,17.4832503036396,12.28448175114,15.2689673253776,14.9917442562793,17.5830232825188,9.62552475386409,17.1663414260059
"ENSRNOG00000008190",185.068610237299,151.327244294836,175.821645063191,167.429517949066,153.259551154957,141.770036781064,200.640792684915,165.043713971599
"ENSRNOG00000008191",6.8039930234301,3.88516673414213,4.18789150607045,4.61092577647541,9.35790405805969,3.20696651064808,5.13984331517015,5.10502310381221
"ENSRNOG00000008193",19.8885949915649,19.1668225551012,25.0575508446549,18.519292053057,23.3947601451492,14.0443016155968,15.8867884287077,10.5466411375461
"ENSRNOG00000008194",168.424996533831,119.986899306089,158.511693504767,139.915141184524,128.432458756023,127.504565061284,163.63392081569,115.676457583085
"ENSRNOG00000008195",72.8550637585746,45.0679341160487,87.3873360933368,77.4786708342179,76.3910535351811,59.9370982334918,78.7797802670624,54.9210727322214
"ENSRNOG00000008196",19.0511804656043,11.590747423524,20.171677420906,19.2751815246103,17.5699423130917,17.0300980220622,19.0641461144493,12.1174174771806
"ENSRNOG00000008199",0.314030447235235,1.94258336707106,0.0697981917678409,0.302355788621338,0,1.21643557300445,1.58867884287077,2.74885859436042
"ENSRNOG00000008203",0.418707262980314,0.453269452316581,0.558385534142727,1.05824526017468,2.48270923989339,0.663510312547879,1.21487205631294,1.12198309973895
"ENSRNOG00000008209",146.024157964384,94.0857877451418,183.569244349422,155.8644090343,141.323449040085,113.68143354987,177.184416828411,139.518598452538
"ENSRNOG00000008210",5.23384078725392,12.3677807703524,2.44293671187443,4.3841589350094,6.20677309973347,6.19276291711354,4.85948822525177,4.43183324396884
"ENSRNOG00000008212",21.2493935962509,17.9365197559562,22.6146141327804,25.2467083498817,24.445137131258,24.4392965121802,19.8117596875649,20.4761915702358
"ENSRNOG00000008214",56.6301573180874,47.2695285987292,60.6546286462537,61.3782250901316,55.3835138130063,47.7727425034473,61.3043129954839,48.4135707537355
"ENSRNOG00000008215",16.1202296247421,9.51865849864821,13.1918582441219,13.6060104879602,14.9917442562793,14.2654717197794,28.6896708683134,12.6784090270501
"ENSRNOG00000008217",0.942091341705706,0.777033346828425,0.418789150607045,1.73854578457269,0.381955267675906,2.10111598973495,1.02796866303403,2.46836281942568
"ENSRNOG00000008218",8.2694684438612,8.2883556995032,10.3999305734083,11.1871641789895,6.30226191665244,7.29861343802667,11.6814620799321,9.53685634778104
"ENSRNOG00000008219",3.03562765660727,9.19489460413637,1.60535841066034,3.55268051630072,2.57819805681236,7.29861343802667,3.64461616893883,7.2367909933162
"ENSRNOG00000008222",3.03562765660727,1.0360444624379,4.32748788960614,3.32591367483472,1.90977633837953,0.995265468821819,3.17735768574154,3.92694084908631
"ENSRNOG00000008223",1.15144497319586,3.04338060841133,0.348990958839204,1.36060104879602,0,1.76936083346101,1.77558223614969,1.90737126955621
"ENSRNOG00000008224",7.64140754939073,8.0940973627961,8.09659024506954,7.40771682122278,7.06617245200425,9.73148458403556,8.69100778746952,8.75146817796378
"ENSRNOG00000008225",2.19821313064665,0.841786125730794,2.58253309541011,2.11649052034937,0,1.43760567718707,4.29877804541503,2.80495774934737
"ENSRNOG00000008226",7.43205391790057,7.77033346828425,7.25901194385545,6.04711577242676,5.44286256438166,6.19276291711354,5.32674670844906,5.72211380866863
"ENSRNOG00000008234",12.037833810684,10.8137140766956,20.6602647632809,17.6122246871929,11.936102114872,8.40446395893981,14.0177544959186,13.1833014219326
"ENSRNOG00000008235",1.04676815745078,7.89983902608899,1.04697287651761,2.11649052034937,0,2.10111598973495,4.48568143869395,6.61970028845978
"ENSRNOG00000008236",74.5298928104959,52.2554925742116,66.9364659053594,56.5405324721902,78.1098522397227,78.6259720369237,92.6106313697021,57.6699313265818
"ENSRNOG00000008237",18.4231195711338,29.851031073992,22.8938068998518,25.9270088742797,15.3736995239552,29.8579640646546,23.7367309464221,32.0326174975469
"ENSRNOG00000008239",79.8684104134948,71.6813262449222,81.1054988342311,70.2977208544611,65.2188619556609,54.1866755247435,89.5267253806,68.7775640139974
"ENSRNOG00000008242",0.209353631490157,1.35980835694974,0,0.982656313019349,0.190977633837953,0.774095364639193,0,1.62687549462147
"ENSRNOG00000008243",28.1580634354261,26.872403244483,30.0132224601716,24.4908188783284,19.6706962853091,24.4392965121802,31.9604802506944,25.7495121390088
"ENSRNOG00000008244",10.8863888374882,26.160122676557,12.0052889840686,14.8910225896009,18.4293416653624,18.357118647158,11.4011069900138,14.866276071541
"ENSRNOG00000008245",2.9309508408622,5.24497509109187,1.32616564358898,4.30856998785407,0.572932901513858,4.9763273441091,4.39222974205449,7.79778254318568
"ENSRNOG00000008246",110.120010163823,84.8908931410055,120.26228441599,116.104622830594,118.024177711855,102.512343288647,151.48520025256,111.18852518413
"ENSRNOG00000008247",16.1202296247421,17.6775086403467,14.2388311206395,10.6580415489022,2.67368687373134,10.0632397403095,10.2796866303403,9.81735212271578
"ENSRNOG00000008249",5.86190168172439,5.69824454340845,6.70062640971272,7.18094997975678,6.01579546589551,7.74095364639193,10.6534934168981,8.35877409305515
"ENSRNOG00000008256",18.2137659396436,11.7202529813287,21.3582466809593,19.5775373132316,12.5090350163859,10.5055799486748,24.2039894296194,15.5394659313844
"ENSRNOG00000008258",32.031105617994,38.3336451102023,35.7366741851345,38.4747741020653,22.1534055252025,34.0601960441245,30.9325115876603,31.1350310177558
"ENSRNOG00000008264",0.837414525960627,2.52535837719238,1.04697287651761,1.43618999595136,2.19624278913646,3.09638145855677,1.40177544959186,2.0195695795301
"ENSRNOG00000008270",6.28060894470471,13.5333307905951,7.60800290269466,8.61713997570813,6.8751948181663,11.3902603654053,8.41065269755115,11.2198309973895
"ENSRNOG00000008271",75.1579537049663,39.8877118038592,79.9887277659457,65.0064945535877,69.8023251677717,50.9797090140954,55.6972111971165,42.0743662402105
"ENSRNOG00000008274",149.269139252482,118.238574275725,127.311901784542,131.298001208816,89.9504655376758,108.041595893213,125.59908028343,99.5760001018315
"ENSRNOG00000008277",39.7771899831298,28.6854810537494,44.9500354984895,35.8291609516286,32.466197752452,30.6320594292938,44.6699109936605,30.1252462279907
"ENSRNOG00000008278",50.1401947418926,44.1613952114155,47.9513577445067,51.2493061713168,42.0150794443496,46.8880620867168,49.6228509155518,43.4768451148842
"ENSRNOG00000008279",21.4587472277411,9.130141825234,16.4025750654426,17.7634025815036,14.2278337209275,12.3855258342271,26.5402818456058,18.4005228357187
"ENSRNOG00000008282",2.09353631490157,3.62615561853265,0.279192767071364,1.73854578457269,1.81428752146055,2.10111598973495,0.934516966394572,2.46836281942568
"ENSRNOG00000008283",14.2360469413307,15.7349252732756,12.2146835593722,12.3209983863195,9.93083695957355,11.7220155216792,11.4011069900138,9.20026141785936
"ENSRNOG00000008287",5.23384078725392,4.79170563877529,4.88587342374886,7.02977208544611,2.19624278913646,9.178559323579,5.2332950118096,8.4148732480421
"ENSRNOG00000008288",12.7705715208996,5.24497509109187,11.4469034499259,11.2627531261448,18.9067857499573,11.7220155216792,16.2605952152656,9.98564958767662
"ENSRNOG00000008289",37.2649464052479,22.469214279122,51.3016709493631,32.6544251711045,51.4684723193283,32.9543455232113,43.1746838474292,28.5544698883562
"ENSRNOG00000008291",7.01334665492026,9.3244001619411,13.4710510111933,9.90215207734882,12.8909902840618,12.3855258342271,8.78445948410898,9.76125296772883
"ENSRNOG00000008292",52.9664687670097,37.6861173211786,43.5540716631327,45.1266014517347,35.5218398938592,29.9685491167459,51.8656916348987,42.7475561000538
"ENSRNOG00000008296",10.677035205998,4.66220008097055,9.07376492981932,7.63448366268879,3.15113095832622,7.63036859430061,18.6903393278914,7.18069183832926
"ENSRNOG00000008297",7.95543799662596,6.54003066913925,8.65497577921227,7.02977208544611,6.77970600124732,6.63510312547879,7.75649082107495,9.14416226287241
"ENSRNOG00000008298",41.0333117720707,28.620728274847,44.6708427314182,34.2417930613665,34.2804852739125,39.8106187528728,28.409315778395,27.656883408565
"ENSRNOG00000008299",5.54787123448916,9.130141825234,4.74627704021318,7.63448366268879,4.67895202902984,9.28914437567031,3.83151956221774,9.31245972783325
"ENSRNOG00000008300",2.09353631490157,4.33843618645871,2.72212947894579,3.02355788621338,0.859399352270788,4.42340208365253,5.32674670844906,2.80495774934737
"ENSRNOG00000008301",12.4565410736643,7.12280567926056,19.8226864620668,14.5130778538242,11.0767027626013,9.28914437567031,12.4290756530478,9.59295550276799
"ENSRNOG00000008305",184.231195711338,108.590410219272,193.410789388687,154.503807985504,149.153532027441,147.188704333538,128.309179485975,95.0319685478887
"ENSRNOG00000008307",9.73494386429229,11.0727251923051,6.4912318344092,5.97152682527143,5.82481783205756,4.9763273441091,11.6814620799321,8.13437747310736
"ENSRNOG00000008309",5.338517602999,4.40318896536108,3.62950597192773,3.62826946345606,3.6285750429211,4.53398713574384,4.76603652861232,3.92694084908631
"ENSRNOG00000008310",1.88418268341141,3.49665006072791,0.628183725910568,2.26766841466004,2.76917569065032,3.75989177110465,2.14938902270752,5.55381634370778
"ENSRNOG00000008312",4.39642626129329,11.6555002024264,2.93152405424932,7.93683945131012,3.91504149367803,5.97159281293091,3.9249712588572,10.2661453626114
"ENSRNOG00000008313",3.24498128809743,2.0720889248758,3.62950597192773,2.1920794675047,1.33684343686567,2.87521135437414,2.42974411262589,2.35616450945179
"ENSRNOG00000008314",10.4676815745078,5.89250288011556,8.86437035451579,6.04711577242676,9.93083695957355,11.5008454174966,8.78445948410898,7.40508845827704
"ENSRNOG00000008316",44.5923235074034,30.4985588630157,42.7164933619186,34.7709156914539,54.3331368268976,32.5120053148461,37.8479371389802,36.7449465164505
"ENSRNOG00000008319",15.1781382830364,25.2535837719238,16.4025750654426,15.8736789026202,6.68421718432835,14.7078119281447,19.9986630808438,15.7638625513322
"ENSRNOG00000008320",19.4698877285846,8.22360292060083,19.4038973114598,16.7051573213289,13.4639231855757,9.39972942776163,11.6814620799321,10.9954343774417
"ENSRNOG00000008323",5.96657849746947,13.4685780116927,8.86437035451579,6.1227047195821,6.30226191665244,11.279675313314,9.15826627066681,8.19047662809431
"ENSRNOG00000008329",23.1335762796623,15.5406669365685,25.5461381870298,22.6766841466004,31.0338654986673,19.1312140117972,28.5027674750344,19.2420101605229
"ENSRNOG00000008331",86.0443425424545,68.9617095310227,109.652959267278,91.2358592164888,96.5391939050851,70.9956034426231,61.5846680854023,47.6281825839183
"ENSRNOG00000008332",4.08239581405806,6.15151399572503,3.90869873899909,6.5762384025141,5.63384019821961,9.178559323579,5.98090858492526,8.86366648793767
"ENSRNOG00000008334",26.5879111992499,28.3617171592375,17.8683370925673,26.9096651872991,29.5060444279637,33.0649305753027,41.7729083978374,31.4155267926905
"ENSRNOG00000008336",8.06011481237104,4.9859639754824,9.77174684749772,12.0942315448535,8.88045997346481,8.73621911521375,5.2332950118096,5.44161803373389
"ENSRNOG00000008337",1.04676815745078,4.79170563877529,0.907376492981931,1.20942315448535,4.29699676135394,2.87521135437414,1.40177544959186,2.41226366443873
"ENSRNOG00000008338",113.469668267665,91.4309238101447,118.238136854722,108.848083903682,91.5737754252984,73.9813998490886,124.477659923757,91.1050276988024
"ENSRNOG00000008340",1.77950586766633,0,3.14091862955284,1.81413473172803,0,0,2.14938902270752,0.61709070485642
