"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"222"," 4.7552645"," 6.4172592067","215.509297"," 8.629101e-49"," 2.073686e-47","ENSRNOG00000003703"
"223"," 8.7801628"," 2.6239273668","215.015330"," 1.105918e-48"," 2.639304e-47","ENSRNOG00000042524"
"224"," 3.6310591"," 3.1890333906","214.945938"," 1.145145e-48"," 2.728210e-47","ENSRNOG00000016825"
"225"," 3.0187315"," 6.0710077525","214.730321"," 1.276137e-48"," 3.035053e-47","ENSRNOG00000007756"
"226"," 3.0190118"," 5.5762384557","214.551884"," 1.395800e-48"," 3.313945e-47","ENSRNOG00000020340"
"227"," 3.7949441"," 3.9305215298","214.261015"," 1.615386e-48"," 3.828715e-47","ENSRNOG00000015420"
"228"," 8.1662448"," 2.1989669117","214.171278"," 1.689868e-48"," 3.998390e-47","ENSRNOG00000053044"
"229"," 3.8596597"," 3.4341929383","214.111415"," 1.741454e-48"," 4.113403e-47","ENSRNOG00000013215"
"230"," 6.1331553"," 2.0936019527","213.751620"," 2.086423e-48"," 4.903093e-47","ENSRNOG00000017684"
"231"," 8.0710203"," 7.8518824580","212.982481"," 3.070396e-48"," 7.203180e-47","ENSRNOG00000015682"
"232"," 2.8873780"," 5.2929584021","212.382543"," 4.150266e-48"," 9.703618e-47","ENSRNOG00000009837"
"233"," 3.3770033"," 6.2815726913","212.129153"," 4.713634e-48"," 1.096870e-46","ENSRNOG00000046741"
"234"," 7.1285757"," 2.0230907865","211.634089"," 6.044501e-48"," 1.401391e-46","ENSRNOG00000037522"
"235"," 7.2017449"," 5.5952286977","210.969412"," 8.440533e-48"," 1.947100e-46","ENSRNOG00000012619"
"236"," 6.8196606"," 4.4150445084","210.681836"," 9.752359e-48"," 2.245968e-46","ENSRNOG00000015232"
"237"," 3.2462401"," 4.8623252452","210.570960"," 1.031096e-47"," 2.370664e-46","ENSRNOG00000047506"
"238"," 4.2247669"," 4.6560066378","210.075460"," 1.322521e-47"," 3.025595e-46","ENSRNOG00000017020"
