"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"237","4.8084098"," 5.721859755","113.521776"," 1.658499e-26"," 4.136668e-25","ENSRNOG00000025051"
"238","5.3550982"," 3.795312248","113.387818"," 1.774417e-26"," 4.409874e-25","ENSRNOG00000012811"
"239","2.4287805"," 3.809865595","113.230386"," 1.921049e-26"," 4.757178e-25","ENSRNOG00000012534"
"240","4.8630970"," 3.552898840","113.060502"," 2.092901e-26"," 5.173471e-25","ENSRNOG00000015476"
"241","3.7314649"," 8.388311519","112.766699"," 2.427184e-26"," 5.978401e-25","ENSRNOG00000005480"
"242","4.3666519"," 4.501288091","112.210481"," 3.213211e-26"," 7.830715e-25","ENSRNOG00000017932"
"243","4.5494987"," 1.111163869","112.096357"," 3.403597e-26"," 8.265537e-25","ENSRNOG00000008053"
"244","5.1790861"," 7.707599243","111.550255"," 4.482961e-26"," 1.075444e-24","ENSRNOG00000015495"
"245","4.4789286"," 5.650225765","111.297103"," 5.093556e-26"," 1.217695e-24","ENSRNOG00000046891"
"246","2.1317166"," 5.236680732","110.923100"," 6.151106e-26"," 1.462926e-24","ENSRNOG00000018524"
"247","2.4507362"," 4.824922136","110.851271"," 6.378065e-26"," 1.514297e-24","ENSRNOG00000000529"
"248","5.7636405"," 0.833492592","110.701164"," 6.879762e-26"," 1.622262e-24","ENSRNOG00000053622"
"249","3.4430235"," 5.510743513","109.960840"," 9.994577e-26"," 2.336803e-24","ENSRNOG00000001143"
"250","2.1866901"," 5.863523334","109.544339"," 1.233151e-25"," 2.863811e-24","ENSRNOG00000021106"
"251","4.1339235"," 3.263962109","109.373922"," 1.343860e-25"," 3.115681e-24","ENSRNOG00000008533"
