"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"8195",-0.499542898829662,5.70722740108869,9.01995222891123,0.00267048372405291,0.00377236156209077,"8195"
"9403",-0.676701792341806,3.18452638591878,9.01915216069632,0.00267165288345043,0.00377372499593193,"9403"
"984",-2.03778751981994,1.88539994087179,9.00999755294681,0.00268506778842023,0.00379122637209515,"984"
"2321",-1.22581725509707,4.01885831965884,8.99728236916184,0.00270381380481517,0.00381644567799831,"2321"
"6201",-1.13853323317481,0.703685739012536,8.9935059934365,0.00270940687433036,0.00382384137477962,"6201"
"9150",-0.737045631755787,4.07165360059978,8.99084279095084,0.00271335832053552,0.00382883397820362,"9150"
"32258",-1.94041135698718,0.0962943986519715,8.9878967700333,0.00271773620678242,0.0038338419795411,"32258"
"28741",-0.533100929527263,6.74398794976607,8.98571603267224,0.00272098147464484,0.00383812734541051,"28741"
"2398",-0.682756580333357,3.702639849549,8.98402044467174,0.0027235074854968,0.00384139757484,"2398"
"32464",-1.31995432110843,1.32020322228214,8.98065960284639,0.00272852135590265,0.00384729621260232,"32464"
"8800",-0.69057434146698,5.40791447209864,8.97609632211772,0.0027353440897002,0.00385603482197069,"8800"
"1022",-1.00836112252202,6.90509136276389,8.97359466492733,0.00273909176081151,0.00386043548920346,"1022"
"2919",-1.54206559912475,1.23586262923775,8.95596643786421,0.00276564841018718,0.00389667666109763,"2919"
"8250",-0.850523014614062,2.85629199448399,8.94557681399043,0.00278142252166862,0.00391711182715926,"8250"
"12540",-0.608432650139858,3.79786329447117,8.93972190905384,0.00279035198529431,0.00392908913006546,"12540"
"5684",-0.80011752733346,3.30437383949985,8.93592343842227,0.00279616069296055,0.00393607007383879,"5684"
"9265",-0.666079597738543,3.69788119640458,8.9272550481491,0.00280946262174232,0.00395299018669516,"9265"
"25771",-0.671640309947043,5.1246744350718,8.92516176037203,0.00281268446189817,0.00395722245091849,"25771"
"28644",-1.55436078471561,-0.101979295035996,8.91932514405022,0.00282168759813943,0.0039692854511236,"28644"
"8254",-1.34687205197085,2.89280649718592,8.91686026809877,0.00282549851918479,0.00397404197228506,"8254"
"14611",-0.458334384417344,6.10678897275896,8.9164453693047,0.00282614050399523,0.00397464275670208,"14611"
"1614",-0.463238854240323,6.21060867076759,8.91017568167859,0.00283585982412732,0.00398800871132408,"1614"
